"[1.0, 0.49795401113342036, 0.592870007243599, 0.0]"
"[1.0, 0.4966983267349883, 0.545938610738891, 0.0]"
"[1.0, 0.5358915216174577, 0.33809113822552816, 1.0]"
"[1.0, 0.5795311708364387, 0.39347216937881535, 0.0]"
"[1.0, 0.3582701818296582, 0.36257350372413827, 1.0]"
"[1.0, 0.330251718511934, 0.29280417189621666, 1.0]"
"[1.0, 0.49044675889913897, 0.26736966296494913, 1.0]"
"[1.0, 0.41466997404587025, 0.30899446040675466, 1.0]"
"[1.0, 0.45680942439398775, 0.400196024352143, 0.0]"
"[1.0, 0.30160519662436497, 0.3935932706614885, 1.0]"
"[1.0, 0.5716279233450977, 0.3882962201699418, 1.0]"
"[1.0, 0.32463466533675, 0.4944522982593669, 1.0]"
"[1.0, 0.5311247058830638, 0.6099891895370725, 1.0]"
"[1.0, 0.39178286608146023, 0.24629078013537614, 1.0]"
"[1.0, 0.4028802580598298, 0.4056883344585535, 1.0]"
"[1.0, 0.41910898572288935, 0.4503877047605565, 1.0]"
"[1.0, 0.7383425403773625, 0.6290937695363055, 0.0]"
"[1.0, 0.44906256927440463, 0.4419424247574099, 1.0]"
"[1.0, 0.6508263064208374, 0.35905073585776126, 1.0]"
"[1.0, 0.6508687299636126, 0.2900634803526729, 0.0]"
"[1.0, 0.6673113991425005, 0.4828205239192569, 0.0]"
"[1.0, 0.6756474970140022, 0.506408315973692, 1.0]"
"[1.0, 0.5396524878772089, 0.3991364633325904, 1.0]"
"[1.0, 0.27310420679545805, 0.573455799992502, 1.0]"
"[1.0, 0.6151766165496532, 0.47330280551580406, 0.0]"
"[1.0, 0.38219948272405224, 0.28151820078184536, 1.0]"
"[1.0, 0.2589152991129287, 0.6899655884588403, 1.0]"
"[1.0, 0.42659563854972155, 0.5747686603403221, 0.0]"
"[1.0, 0.4101054679144141, 0.5229018972753966, 0.0]"
"[1.0, 0.5222077418134398, 0.6120726940398769, 1.0]"
"[1.0, 0.32743420497220965, 0.3962525670539371, 1.0]"
"[1.0, 0.5953647825408702, 0.5198304183840876, 0.0]"
"[1.0, 0.3102766351836543, 0.5277036484068125, 1.0]"
"[1.0, 0.34526576912161183, 0.696145281662498, 0.0]"
"[1.0, 0.5970356488269908, 0.4751947641760041, 1.0]"
"[1.0, 0.5059376382989559, 0.38694037817018706, 0.0]"
"[1.0, 0.3943687822066008, 0.7183684834471754, 1.0]"
"[1.0, 0.5512067398375818, 0.36970148722022783, 0.0]"
"[1.0, 0.7330068267403703, 0.5351783115885501, 0.0]"
"[1.0, 0.11047807534515168, 0.48886993124973505, 1.0]"
"[1.0, 0.40380792386670955, 0.46698763896567136, 1.0]"
"[1.0, 0.7176020221842874, 0.5490928166562199, 1.0]"
"[1.0, 0.5967772437186565, 0.4155048771430133, 0.0]"
"[1.0, 0.6198620927532166, 0.579783899626681, 0.0]"
"[1.0, 0.24076283162634507, 0.38492931217690257, 1.0]"
"[1.0, 0.43181516256076813, 0.5775760559831207, 0.0]"
"[1.0, 0.4041819499811566, 0.3356520209234477, 1.0]"
"[1.0, 0.6301505669398493, 0.6287429326468374, 0.0]"
"[1.0, 0.6901128822853573, 0.6893787420775642, 1.0]"
"[1.0, 0.4303253834875342, 0.5236792643655689, 1.0]"
"[1.0, 0.6849268842022194, 0.556938140076013, 0.0]"
"[1.0, 0.5593939335584744, 0.43445329601462024, 0.0]"
"[1.0, 0.3269938852079238, 0.5770281636731425, 0.0]"
"[1.0, 0.36463067612549294, 0.624000297632389, 1.0]"
"[1.0, 0.7921747475075582, 0.5983949809877186, 0.0]"
"[1.0, 0.5435050106933582, 0.6891882671515939, 0.0]"
"[1.0, 0.4382812502657915, 0.4249402437824184, 1.0]"
"[1.0, 0.5827589695321406, 0.3731986739314935, 0.0]"
"[1.0, 0.510067695775993, 0.5217532049315124, 0.0]"
"[1.0, 0.4597352507162062, 0.6070697201442856, 1.0]"
"[1.0, 0.5545638753500742, 0.21637757923619025, 1.0]"
"[1.0, 0.3556213600982453, 0.44491951466231444, 1.0]"
"[1.0, 0.4921721406549188, 0.5198312480514757, 0.0]"
"[1.0, 0.5779115835042075, 0.5096859698669002, 0.0]"
"[1.0, 0.4892270153099279, 0.5546459107300872, 0.0]"
"[1.0, 0.4913036720427329, 0.5088635729204654, 0.0]"
"[1.0, 0.543258980942974, 0.5213055872818321, 1.0]"
"[1.0, 0.23420980345017195, 0.4091937804448093, 1.0]"
"[1.0, 0.5842006064570289, 0.5077360418576587, 0.0]"
"[1.0, 0.5023022783502874, 0.39850432398588714, 1.0]"
"[1.0, 0.2127045187475623, 0.5431393536147748, 1.0]"
