"[1.0, 0.7639868564111191, 0.6578880660624298, 0.0]"
"[1.0, 0.6742532053274074, 0.7077571326865074, 0.0]"
"[1.0, 0.591814380256769, 0.8218863130463517, 0.0]"
"[1.0, 0.5243233433384881, 0.3395585004832892, 1.0]"
"[1.0, 0.34829708128177117, 0.3297397840358187, 1.0]"
"[1.0, 0.8110218647080861, 0.7284850631630663, 0.0]"
"[1.0, 0.6487664983207132, 0.5379994793400366, 0.0]"
"[1.0, 0.8910200322634572, 0.6439513522477585, 0.0]"
"[1.0, 0.3001464768787217, 0.2336572549249801, 1.0]"
"[1.0, 0.45087894634858355, 0.3139691891854171, 1.0]"
"[1.0, 0.31695967824812826, 0.15076116932434652, 1.0]"
"[1.0, 0.4037424666973907, 0.29621775166008807, 1.0]"
"[1.0, 0.5746513148061839, 0.6281295047940259, 0.0]"
"[1.0, 0.5154004857754798, 0.6915243839373115, 0.0]"
"[1.0, 0.6400316231855981, 0.6479375475495014, 0.0]"
"[1.0, 0.685678091534566, 0.7225321280972444, 0.0]"
"[1.0, 0.6717858527352847, 0.6445876111721672, 0.0]"
"[1.0, 0.4185434342474979, 0.38377694777619425, 1.0]"
"[1.0, 0.49500142124082086, 0.16597642717696282, 1.0]"
"[1.0, 0.5931449598743068, 0.6542715553964596, 0.0]"
"[1.0, 0.3653840184165859, 0.2735936234967993, 1.0]"
"[1.0, 0.49590617290849376, 0.2401014558435042, 1.0]"
"[1.0, 0.5936421542474293, 0.7252443321326628, 0.0]"
"[1.0, 0.19556976367019993, 0.3058264426662185, 1.0]"
"[1.0, 0.7155594260502801, 0.7841731759161441, 0.0]"
"[1.0, 0.5690538606149607, 0.7310809085687003, 0.0]"
"[1.0, 0.539469826490855, 0.2740013205501212, 1.0]"
"[1.0, 0.34021315720835904, 0.2777611822442678, 1.0]"
"[1.0, 0.42001311101917904, 0.3431853777660847, 1.0]"
"[1.0, 0.7466008944363162, 0.5777955812392884, 0.0]"
"[1.0, 0.6783349417307877, 0.6181763619785854, 0.0]"
"[1.0, 0.2952591658715478, 0.46601672168102726, 1.0]"
"[1.0, 0.8402894857149636, 0.5041376430944161, 0.0]"
"[1.0, 0.4047475060733563, 0.41348882403645804, 1.0]"
"[1.0, 0.48610391329432157, 0.2935368793562206, 1.0]"
"[1.0, 0.4747613148812639, 0.3989380948342807, 1.0]"
"[1.0, 0.6269742127052963, 0.4601316882361606, 0.0]"
"[1.0, 0.4242548059627072, 0.4018130072718626, 1.0]"
"[1.0, 0.6289575469326836, 0.6440552907717217, 0.0]"
"[1.0, 0.7296001873321327, 0.5646064561392422, 0.0]"
"[1.0, 0.21166061271782466, 0.5056269243293395, 1.0]"
"[1.0, 0.7710736793261421, 0.646667577932064, 0.0]"
"[1.0, 0.404407160370524, 0.3809904001952705, 1.0]"
"[1.0, 0.43740543802491233, 0.31553944173113174, 1.0]"
"[1.0, 0.4844075025595289, 0.32816783520536763, 1.0]"
"[1.0, 0.37830326774156, 0.3640068508576644, 1.0]"
"[1.0, 0.1881375582103405, 0.25441387687485983, 1.0]"
"[1.0, 0.33340775392299477, 0.22418086442571258, 1.0]"
"[1.0, 0.4173221134450039, 0.3773579175997285, 1.0]"
"[1.0, 0.6517742624430214, 0.7770471730980026, 0.0]"
"[1.0, 0.31148322344753787, 0.5136685939554811, 1.0]"
"[1.0, 0.49532078891505893, 0.011926179445457721, 1.0]"
"[1.0, 0.5027829059914625, 0.17687331818539825, 1.0]"
"[1.0, 0.47949749340671427, 0.4283806066371605, 1.0]"
"[1.0, 0.8039067434638736, 0.6910429532193062, 0.0]"
"[1.0, 0.6983974962044823, 0.6383636703964531, 0.0]"
"[1.0, 0.7152396116283727, 0.5720231607607296, 0.0]"
"[1.0, 0.43385860723842606, 0.5118573337180823, 1.0]"
"[1.0, 0.7503664754897621, 0.8159822604185327, 0.0]"
"[1.0, 0.6538115136515991, 0.8199822880704782, 0.0]"
"[1.0, 0.620133589764677, 0.6684321136318259, 0.0]"
"[1.0, 0.2810176545342842, 0.2638693602068122, 1.0]"
"[1.0, 0.5293565152438452, 0.6809469908881488, 0.0]"
"[1.0, 0.6985142692073772, 0.6505664406980483, 0.0]"
"[1.0, 0.692018551242685, 0.645858113544227, 0.0]"
"[1.0, 0.26551541021940195, 0.3836546072520895, 1.0]"
"[1.0, 0.35775289838484725, 0.4388338202806339, 1.0]"
"[1.0, 0.8200636077396768, 0.6709505438735475, 0.0]"
"[1.0, 0.43445804101820645, 0.2006018286549519, 1.0]"
"[1.0, 0.6906863377679564, 0.6354517345952678, 0.0]"
"[1.0, 0.6270236871117035, 0.6270494361203758, 0.0]"
"[1.0, 0.8409631326084095, 0.629564449778906, 0.0]"
"[1.0, 0.6137070106382676, 0.3637329774171329, 1.0]"
"[1.0, 0.5221713491578597, 0.3389354321143411, 1.0]"
"[1.0, 0.4590916256893925, 0.23737961833820104, 1.0]"
"[1.0, 0.3685439567264697, 0.2702650536365774, 1.0]"
"[1.0, 0.3458576097312801, 0.28801234843254037, 1.0]"
"[1.0, 0.5709153581853919, 0.7056078073011061, 0.0]"
"[1.0, 0.41905132314592736, 0.11714599861284127, 1.0]"
"[1.0, 0.6894223617593088, 0.6828187334985021, 0.0]"
"[1.0, 0.7118259058574057, 0.6330761137830242, 0.0]"
"[1.0, 0.35411522437333837, 0.3032690983836831, 1.0]"
"[1.0, 0.6786045320343714, 0.6587151079985809, 0.0]"
"[1.0, 0.6144773759162215, 0.5796567094677922, 0.0]"
"[1.0, 0.6539346881101993, 0.702294250331058, 0.0]"
"[1.0, 0.3726616599033438, 0.38428080182805263, 1.0]"
"[1.0, 0.6623386359890705, 0.7786667996926759, 0.0]"
"[1.0, 0.3839124892485583, 0.36868297630152297, 1.0]"
"[1.0, 0.5990631581287971, 0.6411437013233439, 0.0]"
"[1.0, 0.5436265884695111, 0.6724202079328796, 0.0]"
